geoid,name,type,county,counties,population,code_status,publisher,code_url,publisher_client_id,code_product_id,codified_through,code_last_updated,pdf_available,pending_ordinances_count,official_status,source,source_checked_date,notes,statement
1244300,Mexico Beach,city,Bay,Bay,1210,online-html,american-legal,https://codelibrary.amlegal.com/codes/mexicobeach/latest/overview,,,,,0,,unstated,browser,2026-09-03,Publisher states no adoption date for Ordinance 878; land development code amended January 2026,"The city of Mexico Beach in Bay County, Florida, publishes its code of ordinances as a searchable web code through American Legal Publishing at https://codelibrary.amlegal.com/codes/mexicobeach/latest/overview. Checked 2026-09-03."
1245000,Miami,city,Miami-Dade,Miami-Dade,487014,online-html,municode,https://library.municode.com/fl/miami,3288,10933,,2026-05-26,1,0,unstated,municode-api,2026-09-23,,"The city of Miami in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/miami. Checked 2026-09-23."
1245025,Miami Beach,city,Miami-Dade,Miami-Dade,83251,online-html,municode,https://library.municode.com/fl/miami_beach,3289,13097,,2026-08-27,1,0,unstated,municode-api,2026-09-23,,"The city of Miami Beach in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/miami_beach. Checked 2026-09-23."
1245060,Miami Gardens,city,Miami-Dade,Miami-Dade,116173,online-html,municode,https://library.municode.com/fl/miami_gardens,13114,14432,2026-02-25,2026-08-05,1,0,unstated,municode-api,2026-09-23,,"The city of Miami Gardens in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/miami_gardens. The code is codified through ordinances adopted 2026-02-25. Checked 2026-09-23."
1245100,Miami Lakes,town,Miami-Dade,Miami-Dade,33247,online-html,municode,https://library.municode.com/fl/miami_lakes,12870,13882,2026-05-19,2026-07-15,1,0,unstated,municode-api,2026-09-23,,"The town of Miami Lakes in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/miami_lakes. The code is codified through ordinances adopted 2026-05-19. Checked 2026-09-23."
1245175,Miami Shores,village,Miami-Dade,Miami-Dade,11917,online-html,municode,https://library.municode.com/fl/miami_shores_village,10633,11252,2025-07-01,2025-09-08,1,13,unstated,municode-api,2026-09-23,,"The village of Miami Shores in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/miami_shores_village. The code is codified through ordinances adopted 2025-07-01. 13 adopted ordinance(s) await codification. Checked 2026-09-23."
1245200,Miami Springs,city,Miami-Dade,Miami-Dade,13901,online-html,municode,https://library.municode.com/fl/miami_springs,3290,13202,,2026-07-20,1,0,unstated,municode-api,2026-09-23,,"The city of Miami Springs in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/miami_springs. Checked 2026-09-23."
1245225,Micanopy,town,Alachua,Alachua,660,online-html,municode,https://library.municode.com/fl/micanopy,12985,17165,,2024-05-22,1,0,unstated,municode-api,2026-09-23,,"The town of Micanopy in Alachua County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/micanopy. Checked 2026-09-23."
1245425,Midway,city,Gadsden,Gadsden,3485,online-html,municode,https://library.municode.com/fl/midway,3302,13890,,2024-09-09,1,0,unstated,municode-api,2026-09-23,"the publisher states codification through an ordinance adopted June 3, 2021, which postdates the supplement it published on 0001-01-01, so the stated date is not recorded","The city of Midway in Gadsden County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/midway. Checked 2026-09-23."
1245750,Milton,city,Santa Rosa,Santa Rosa,11182,online-html,municode,https://library.municode.com/fl/milton,3319,14571,,2025-10-30,1,6,unstated,municode-api,2026-09-23,,"The city of Milton in Santa Rosa County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/milton. 6 adopted ordinance(s) await codification. Checked 2026-09-23."
1245900,Minneola,city,Lake,Lake,19675,online-html,municode,https://library.municode.com/fl/minneola,12727,11093,,2025-12-12,1,4,unstated,municode-api,2026-09-23,,"The city of Minneola in Lake County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/minneola. 4 adopted ordinance(s) await codification. Checked 2026-09-23."
1245975,Miramar,city,Broward,Broward,143242,online-html,municode,https://library.municode.com/fl/miramar,11963,11261,2025-11-17,2026-03-02,1,5,unstated,municode-api,2026-09-23,,"The city of Miramar in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/miramar. The code is codified through ordinances adopted 2025-11-17. 5 adopted ordinance(s) await codification. Checked 2026-09-23."
1246500,Monticello,city,Jefferson,Jefferson,2754,online-html,municode,https://library.municode.com/fl/monticello,12875,13873,,2025-04-21,1,0,unstated,municode-api,2026-09-23,,"The city of Monticello in Jefferson County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/monticello. Checked 2026-09-23."
1246525,Montverde,town,Lake,Lake,1811,online-html,municode,https://library.municode.com/fl/montverde,12876,14606,2026-04-14,2026-07-17,1,0,unstated,municode-api,2026-09-23,,"The town of Montverde in Lake County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/montverde. The code is codified through ordinances adopted 2026-04-14. Checked 2026-09-23."
1246550,Moore Haven,city,Glades,Glades,1711,online-html,municode,https://library.municode.com/fl/moore_haven,3381,14811,2025-10-07,2026-08-12,1,0,unstated,municode-api,2026-09-23,,"The city of Moore Haven in Glades County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/moore_haven. The code is codified through ordinances adopted 2025-10-07. Checked 2026-09-23."
1247050,Mount Dora,city,Lake,Lake,18261,online-html,municode,https://library.municode.com/fl/mount_dora,3419,10266,,2025-08-28,1,0,unstated,municode-api,2026-09-23,,"The city of Mount Dora in Lake County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/mount_dora. Checked 2026-09-23."
1247200,Mulberry,city,Polk,Polk,4488,online-html,municode,https://library.municode.com/fl/mulberry,3442,14520,2026-04-07,2026-07-15,1,0,unstated,municode-api,2026-09-23,,"The city of Mulberry in Polk County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/mulberry. The code is codified through ordinances adopted 2026-04-07. Checked 2026-09-23."
1247625,Naples,city,Collier,Collier,20168,online-html,municode,https://library.municode.com/fl/naples,3471,13804,,2026-07-13,1,3,unstated,municode-api,2026-09-23,,"The city of Naples in Collier County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/naples. 3 adopted ordinance(s) await codification. Checked 2026-09-23."
1248100,Neptune Beach,city,Duval,Duval,7032,online-html,municode,https://library.municode.com/fl/neptune_beach,3495,14010,,2026-03-13,1,4,unstated,municode-api,2026-09-23,,"The city of Neptune Beach in Duval County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/neptune_beach. 4 adopted ordinance(s) await codification. Checked 2026-09-23."
1248200,Newberry,city,Alachua,Alachua,8326,online-html,municode,https://library.municode.com/fl/newberry,3537,13872,,2026-04-16,1,31,unstated,municode-api,2026-09-23,,"The city of Newberry in Alachua County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/newberry. 31 adopted ordinance(s) await codification. Checked 2026-09-23."
1248500,New Port Richey,city,Pasco,Pasco,18130,online-html,municode,https://library.municode.com/fl/new_port_richey,3526,11340,2026-03-17,2026-07-10,1,0,unstated,municode-api,2026-09-23,,"The city of New Port Richey in Pasco County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/new_port_richey. The code is codified through ordinances adopted 2026-03-17. Checked 2026-09-23."
1248625,New Smyrna Beach,city,Volusia,Volusia,33144,online-html,municode,https://library.municode.com/fl/new_smyrna_beach,3531,11341,,2026-03-20,1,15,unstated,municode-api,2026-09-23,,"The city of New Smyrna Beach in Volusia County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/new_smyrna_beach. 15 adopted ordinance(s) await codification. Checked 2026-09-23."
1248750,Niceville,city,Okaloosa,Okaloosa,17919,online-html,municode,https://library.municode.com/fl/niceville,3551,12137,2025-07-08,2025-09-09,1,39,unstated,municode-api,2026-09-23,,"The city of Niceville in Okaloosa County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/niceville. The code is codified through ordinances adopted 2025-07-08. 39 adopted ordinance(s) await codification. Checked 2026-09-23."
1248900,Noma,town,Holmes,Holmes,215,online-pdf-only,self-hosted,https://www.nomafl.com/charter-and-ordinances,,,2026-05-04,,0,,official,browser,2026-09-04,code adopted by Ordinance 2026-02 on May 4 2026 and published as a single PDF,"The town of Noma in Holmes County, Florida, publishes its code of ordinances as a PDF through its own website at https://www.nomafl.com/charter-and-ordinances. The code is codified through ordinances adopted 2026-05-04. Checked 2026-09-04."
1249225,North Bay Village,city,Miami-Dade,Miami-Dade,8286,online-html,municode,https://library.municode.com/fl/north_bay_village,3575,12195,,2025-07-15,1,2,unstated,municode-api,2026-09-23,,"The city of North Bay Village in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/north_bay_village. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1249425,North Lauderdale,city,Broward,Broward,46335,online-html,municode,https://library.municode.com/fl/north_lauderdale,3585,11356,2026-01-13,2026-07-31,0,2,unstated,municode-api,2026-09-23,,"The city of North Lauderdale in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/north_lauderdale. The code is codified through ordinances adopted 2026-01-13. 2 adopted ordinance(s) await codification. Checked 2026-09-23."
1249450,North Miami,city,Miami-Dade,Miami-Dade,62202,online-html,municode,https://library.municode.com/fl/north_miami,3590,11358,2025-10-28,2026-08-05,1,0,unstated,municode-api,2026-09-23,,"The city of North Miami in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/north_miami. The code is codified through ordinances adopted 2025-10-28. Checked 2026-09-23."
1249475,North Miami Beach,city,Miami-Dade,Miami-Dade,45655,online-html,municode,https://library.municode.com/fl/north_miami_beach,3591,15212,2025-09-08,2026-04-15,1,0,unstated,municode-api,2026-09-23,,"The city of North Miami Beach in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/north_miami_beach. The code is codified through ordinances adopted 2025-09-08. Checked 2026-09-23."
